,xAxisValues (Unix timestamp),Cross border electricity trading (MW),Nuclear (MW),Hydro Run-of-River (MW),Hydro water reservoir (MW),Hydro pumped storage (MW),Wind onshore (MW),Solar (MW),Load (MW),Residual load (MW),Renewable share of generation (%),Renewable share of load (%),Day Ahead Auction (CH) (EUR/MWh)
203,2022-01-09 10:00:00,3357.8,2990.3,1558.1,920.7,150.1,44.6,102.3,8666.6,8519.7,45.5,30.3,224.47
204,2022-01-09 11:00:00,3593.4,2988.9,1547.7,564.1,161.0,37.2,201.9,7975.5,7736.4,42.7,29.5,224.66
205,2022-01-09 12:00:00,3896.9,2988.6,1567.5,507.3,52.7,29.2,160.4,8152.6,7963.0,42.7,27.8,212.03
206,2022-01-09 13:00:00,3595.7,2988.7,1574.9,470.2,67.1,23.6,79.8,8705.3,8601.9,41.3,24.7,216.3
207,2022-01-09 14:00:00,3091.9,2988.4,1626.7,560.5,95.1,18.3,58.2,8362.2,8285.7,42.3,27.1,218.88
208,2022-01-09 15:00:00,2680.9,2988.7,1643.3,822.4,166.6,12.2,38.8,7994.8,7943.7,44.4,31.5,226.66
209,2022-01-09 16:00:00,1736.9,2988.0,1583.7,1273.4,292.2,11.9,0.5,8002.2,7989.8,46.7,35.9,235.39
210,2022-01-09 17:00:00,653.8,2990.1,1578.3,2469.5,452.5,10.6,0.0,8203.2,8192.5,54.1,49.5,243.15
211,2022-01-09 18:00:00,435.6,2989.7,1604.5,2441.9,579.2,10.1,0.0,8360.1,8350.0,53.2,48.5,243.36
212,2022-01-09 19:00:00,2509.3,2990.0,1616.3,1187.8,277.2,8.6,0.0,8085.4,8076.8,46.3,34.8,232.58
213,2022-01-09 20:00:00,2985.5,2991.3,1606.5,552.5,85.1,6.4,0.0,7909.3,7903.0,41.3,27.4,219.76
214,2022-01-09 21:00:00,3308.0,2992.5,1573.5,595.2,68.8,4.2,0.0,7776.0,7771.8,41.5,27.9,214.49
215,2022-01-09 22:00:00,4078.5,2992.7,1559.3,344.9,41.5,2.4,0.0,7756.9,7754.5,38.6,24.6,211.83
216,2022-01-09 23:00:00,3649.7,2993.9,1536.3,220.2,70.7,4.1,0.0,8409.8,8405.6,36.5,20.9,210.02
217,2022-01-10 00:00:00,3483.0,2992.5,1611.1,205.9,54.4,2.4,0.0,8585.6,8583.2,37.4,21.2,203.33
218,2022-01-10 01:00:00,3477.2,2994.8,1605.9,205.2,62.6,4.3,0.0,8464.4,8460.1,37.3,21.4,196.7
219,2022-01-10 02:00:00,3590.6,2994.0,1543.7,235.8,50.6,4.7,0.0,8508.4,8503.6,36.9,21.0,195.86
220,2022-01-10 03:00:00,3744.6,2992.7,1502.6,239.1,63.4,6.3,0.0,8478.8,8472.5,36.4,20.6,198.12
221,2022-01-10 04:00:00,4057.3,2992.8,1535.7,299.2,88.5,6.0,0.0,8521.4,8515.5,37.4,21.6,209.37
222,2022-01-10 05:00:00,2828.1,2991.9,1572.3,819.4,240.0,4.0,0.0,9010.8,9006.9,42.6,26.6,252.67
223,2022-01-10 06:00:00,-280.4,2991.3,1617.7,3646.3,809.9,5.4,0.0,8516.5,8511.0,58.1,61.9,297.29
224,2022-01-10 07:00:00,-1910.0,2990.0,2016.7,4216.2,1499.1,7.7,0.0,9088.8,9081.1,58.2,68.7,309.32
225,2022-01-10 08:00:00,-2033.6,2992.4,1988.7,4208.0,1632.5,10.0,67.0,9693.8,9616.8,57.6,64.7,309.99
226,2022-01-10 09:00:00,-1839.1,2990.3,1903.3,4181.8,1620.0,10.8,295.7,9778.8,9472.2,58.1,65.4,305.03
227,2022-01-10 10:00:00,-1559.6,2989.7,1546.5,4201.5,1577.1,13.1,548.7,9659.5,9097.8,58.0,65.3,304.02
228,2022-01-10 11:00:00,-475.5,2990.3,1534.7,4012.1,1311.3,11.6,794.5,9742.3,8936.2,59.6,65.2,297.1
229,2022-01-10 12:00:00,-302.3,2989.2,1529.7,3941.2,1170.9,10.2,818.7,9396.2,8567.4,60.2,67.0,286.5
230,2022-01-10 13:00:00,-400.5,2990.9,1556.9,3842.3,1167.5,12.6,768.5,9179.5,8398.4,59.8,67.3,289.3
231,2022-01-10 14:00:00,-947.2,2988.7,1582.9,4235.3,1240.2,16.2,399.7,9013.8,8597.9,59.6,69.2,295.99
232,2022-01-10 15:00:00,-1133.1,2989.2,1683.8,4222.5,1253.7,19.9,67.9,8971.1,8883.3,58.6,66.8,302.97
233,2022-01-10 16:00:00,-2613.0,2986.9,1985.1,4582.0,1703.3,17.5,0.0,9153.6,9136.0,58.4,71.9,322.5
234,2022-01-10 17:00:00,-1760.7,2989.0,1883.9,4326.1,1611.5,19.6,0.0,9430.9,9411.3,57.5,66.1,321.9
235,2022-01-10 18:00:00,-790.6,2989.0,1866.9,3953.6,947.3,26.3,0.0,9524.1,9497.9,59.8,61.4,301.44
236,2022-01-10 19:00:00,1082.1,2988.3,1550.5,2376.0,316.6,24.5,0.0,9263.9,9239.5,54.5,42.6,279.68
237,2022-01-10 20:00:00,2689.6,2989.8,1489.1,1085.0,225.4,28.5,0.0,8668.8,8640.3,44.7,30.0,257.17
238,2022-01-10 21:00:00,3914.0,2991.0,1486.7,613.8,64.5,31.7,0.0,8401.2,8369.5,41.1,25.4,240.14
239,2022-01-10 22:00:00,4182.9,2991.6,1505.0,329.9,61.4,35.0,0.0,9087.5,9052.5,38.0,20.6,225.79
240,2022-01-10 23:00:00,4088.0,2991.1,1511.1,324.3,70.3,37.3,0.0,9272.3,9235.0,38.0,20.2,213.6
241,2022-01-11 00:00:00,4095.6,2990.3,1507.1,231.9,69.0,40.2,0.0,9179.8,9139.5,36.8,19.4,203.48
242,2022-01-11 01:00:00,4049.6,2991.1,1510.3,229.8,69.3,39.5,0.0,8992.6,8953.1,36.8,19.8,197.75
243,2022-01-11 02:00:00,4126.3,2990.4,1448.2,187.0,47.6,38.4,0.0,8973.1,8934.7,35.5,18.7,194.96
244,2022-01-11 03:00:00,4157.5,2991.3,1419.8,205.1,90.6,33.2,0.0,8855.5,8822.3,35.0,18.7,195.05
245,2022-01-11 04:00:00,4394.6,2991.2,1420.6,231.8,115.5,31.4,0.0,8866.1,8834.7,35.1,19.0,203.0
246,2022-01-11 05:00:00,3459.0,2989.7,1507.1,961.2,219.3,32.0,0.0,9211.2,9179.2,43.8,27.1,239.9
247,2022-01-11 06:00:00,682.0,2990.2,1945.1,3278.2,584.5,38.2,0.0,8947.1,8908.9,59.5,58.8,293.37
248,2022-01-11 07:00:00,7.5,2992.8,1985.6,3858.5,826.9,37.9,0.0,9101.8,9063.9,60.6,64.6,310.01
249,2022-01-11 08:00:00,166.1,2992.2,1931.1,3905.9,640.7,38.0,17.7,9584.5,9528.8,61.9,61.5,299.43
250,2022-01-11 09:00:00,1084.5,2991.0,1857.7,3272.7,486.7,32.2,76.7,9677.2,9568.3,60.1,54.1,291.22
251,2022-01-11 10:00:00,1816.3,2992.1,1460.2,2395.7,357.8,26.4,108.0,9668.6,9534.3,54.4,41.3,280.97
252,2022-01-11 11:00:00,2739.8,2991.2,1429.2,1709.4,193.7,22.4,633.3,9653.4,8997.8,54.4,39.3,275.65
253,2022-01-11 12:00:00,3155.4,2992.1,1429.6,1176.5,193.8,24.7,840.4,9548.3,8683.3,52.1,36.4,271.51
254,2022-01-11 13:00:00,2873.2,2990.6,1428.2,1559.1,182.6,25.5,643.0,9475.9,8807.5,53.5,38.6,274.29
255,2022-01-11 14:00:00,1192.2,2991.1,1430.6,2303.3,314.5,26.8,363.2,9384.5,8994.5,55.5,43.9,280.11
256,2022-01-11 15:00:00,222.5,2991.3,1535.3,3125.1,635.7,32.6,66.6,9176.3,9077.1,56.8,51.9,286.78
257,2022-01-11 16:00:00,-1053.0,2992.3,2046.0,2971.4,1285.2,35.7,0.0,9207.7,9172.1,54.2,54.9,314.39
258,2022-01-11 17:00:00,-1067.0,2991.5,2045.2,3117.2,1460.7,34.6,0.0,9526.0,9491.4,53.9,54.6,321.88
259,2022-01-11 18:00:00,-363.0,2990.8,1761.6,3183.8,1048.4,33.6,0.0,9620.4,9586.8,55.2,51.8,308.73
260,2022-01-11 19:00:00,817.2,2992.0,1618.9,2495.5,521.7,31.6,0.0,9254.5,9222.9,54.1,44.8,277.08
261,2022-01-11 20:00:00,2785.4,2992.5,1457.4,879.1,194.9,40.5,0.0,8800.3,8759.7,42.7,27.0,247.0
262,2022-01-11 21:00:00,4143.1,2995.0,1430.4,480.1,100.8,36.0,0.0,8441.5,8405.4,38.6,23.1,230.37
263,2022-01-11 22:00:00,4564.8,2995.3,1423.8,346.8,137.3,29.2,0.0,9013.9,8984.7,36.5,20.0,217.22
264,2022-01-11 23:00:00,4659.3,2991.9,1394.4,253.0,104.1,47.1,0.0,9244.8,9197.7,35.4,18.3,203.01
265,2022-01-12 00:00:00,4690.7,2993.3,1375.4,250.5,95.4,52.8,0.0,9153.1,9100.4,35.2,18.3,199.14
266,2022-01-12 01:00:00,4928.8,2993.6,1348.4,263.7,56.4,46.0,0.0,9133.4,9087.3,35.2,18.2,196.13
267,2022-01-12 02:00:00,4610.4,2995.6,1374.8,245.1,51.5,50.2,0.0,9300.4,9250.2,35.4,18.0,190.56
268,2022-01-12 03:00:00,4716.1,2994.1,1332.3,256.6,65.6,52.9,0.0,9031.3,8978.4,34.9,18.2,192.47
269,2022-01-12 04:00:00,4672.9,2998.0,1313.1,291.7,125.6,54.2,0.0,9124.5,9070.3,34.7,18.2,204.88
270,2022-01-12 05:00:00,3064.9,2998.8,1334.0,705.3,493.9,53.7,0.0,9201.8,9148.1,37.5,22.7,234.91
271,2022-01-12 06:00:00,745.7,2994.6,1572.1,2885.7,938.8,51.3,0.0,8601.8,8550.5,53.4,52.4,289.53
272,2022-01-12 07:00:00,-1187.9,2993.6,1895.5,4372.5,1411.0,53.6,1.8,9377.2,9321.9,58.9,67.4,308.66
273,2022-01-12 08:00:00,-249.5,2996.2,1900.1,4082.6,963.3,52.1,40.6,9862.3,9769.6,60.5,61.6,302.43
274,2022-01-12 09:00:00,512.6,2997.3,1535.3,3787.1,594.0,53.2,252.9,9897.4,9591.3,61.0,56.9,287.97
275,2022-01-12 10:00:00,1085.4,2997.0,1379.4,3296.5,407.8,49.0,575.0,9927.6,9303.5,60.9,53.4,275.71
276,2022-01-12 11:00:00,2276.5,2995.1,1400.8,2250.2,213.7,34.5,871.1,9848.0,8942.4,58.7,46.3,260.57
277,2022-01-12 12:00:00,3003.0,2993.5,1376.2,1633.4,208.3,28.1,876.4,9596.5,8691.9,55.0,40.8,254.63
278,2022-01-12 13:00:00,2442.0,2993.6,1361.4,2068.2,210.1,38.0,669.4,9653.4,8946.0,56.4,42.9,256.29
279,2022-01-12 14:00:00,1845.7,2993.5,1356.4,2491.7,299.5,42.6,380.3,9348.8,8925.8,56.5,45.7,263.92
280,2022-01-12 15:00:00,1623.9,2996.1,1429.4,3536.7,1246.5,35.1,68.4,9323.3,9219.8,54.4,54.4,275.54
281,2022-01-12 16:00:00,-8.7,2992.0,1892.3,4653.0,1441.2,44.0,0.0,9273.9,9229.9,59.8,71.1,298.94
282,2022-01-12 17:00:00,-175.0,2993.1,1908.3,4186.5,1411.8,52.9,0.0,9711.6,9658.7,58.3,63.3,294.99
283,2022-01-12 18:00:00,426.6,2993.7,1876.9,3678.5,942.4,51.3,0.0,9863.7,9812.4,58.8,56.8,285.56
284,2022-01-12 19:00:00,1839.4,2995.2,1353.2,2812.6,486.4,51.6,0.0,9491.6,9439.9,54.8,44.4,258.92
285,2022-01-12 20:00:00,3696.7,2994.3,1359.8,1261.2,222.5,49.1,0.0,8998.3,8949.2,45.4,29.7,230.09
286,2022-01-12 21:00:00,4010.1,2996.5,1315.2,916.3,192.1,48.8,0.0,9033.0,8984.2,41.7,25.2,222.65
287,2022-01-12 22:00:00,4273.8,2996.3,1287.3,682.3,143.5,49.8,0.0,9062.5,9012.7,39.1,22.3,211.97
288,2022-01-12 23:00:00,4863.0,2994.4,1268.9,309.3,95.6,52.3,0.0,9083.1,9030.8,34.5,18.0,202.72
289,2022-01-13 00:00:00,4650.4,2994.9,1228.7,694.5,66.1,51.3,0.0,9233.4,9182.1,39.2,21.4,195.12
290,2022-01-13 01:00:00,4709.6,2994.7,1252.3,722.4,65.0,51.1,0.0,9314.5,9263.4,39.8,21.7,190.25
291,2022-01-13 02:00:00,4864.7,2994.7,1297.1,728.8,74.6,49.3,0.0,9339.3,9290.0,40.3,22.2,187.11
292,2022-01-13 03:00:00,4736.4,2993.8,1295.2,753.2,89.1,47.7,0.0,9460.2,9412.5,40.5,22.2,187.69
293,2022-01-13 04:00:00,4745.8,2991.7,1241.7,726.6,133.4,47.7,0.0,9415.6,9368.0,39.2,21.4,201.17
294,2022-01-13 05:00:00,4337.7,2992.6,1245.3,1306.1,229.8,51.1,0.0,9392.8,9341.7,44.7,27.7,222.74
295,2022-01-13 06:00:00,1645.2,2991.3,1457.2,3184.2,999.4,47.3,0.0,9090.8,9043.5,54.0,51.6,259.19
296,2022-01-13 07:00:00,534.8,2987.8,1750.2,3695.5,1347.4,53.0,0.0,9548.1,9495.1,55.9,57.6,278.04
297,2022-01-13 08:00:00,234.6,2989.6,1784.2,3745.0,987.7,52.8,34.0,10043.4,9956.6,58.5,55.9,274.67
298,2022-01-13 09:00:00,1029.8,2997.1,1469.5,3439.5,681.2,52.2,154.3,10058.0,9851.5,58.2,50.9,259.18
299,2022-01-13 10:00:00,2001.8,2998.2,1371.2,2323.7,544.1,48.4,591.8,9959.8,9319.6,55.0,43.5,244.94
300,2022-01-13 11:00:00,2923.7,2990.5,1279.7,1467.5,339.0,44.7,839.9,9801.8,8917.1,52.2,37.1,234.5
301,2022-01-13 12:00:00,3969.2,2988.2,1237.1,1250.8,191.4,45.8,865.0,9537.0,8626.1,51.7,35.6,226.23
302,2022-01-13 13:00:00,3885.4,2990.8,1241.7,1569.6,233.0,52.6,659.6,9825.4,9113.1,52.2,35.9,223.2
303,2022-01-13 14:00:00,3280.5,2990.0,1228.1,2005.7,298.9,52.3,354.7,9544.1,9137.1,52.5,38.1,227.95
304,2022-01-13 15:00:00,2039.3,2987.4,1342.7,3126.7,821.6,51.3,74.1,9083.6,8958.3,54.7,50.6,241.62
305,2022-01-13 16:00:00,-167.3,2986.0,1833.2,4190.5,1386.4,51.1,0.0,9400.9,9349.8,58.1,64.6,265.32
306,2022-01-13 17:00:00,-465.6,2987.8,1793.4,4364.8,1338.3,50.7,0.0,9672.5,9621.9,58.9,64.2,279.39
307,2022-01-13 18:00:00,112.8,2988.2,1770.8,4062.7,1150.0,47.1,0.0,9804.4,9757.2,58.7,60.0,275.99
308,2022-01-13 19:00:00,1549.8,2988.7,1312.7,3053.5,440.8,49.3,0.0,9417.1,9367.8,56.3,46.9,262.25
309,2022-01-13 20:00:00,2564.8,2988.1,1259.7,1744.7,309.7,51.5,0.0,8987.2,8935.7,48.1,34.0,234.56
310,2022-01-13 21:00:00,3282.8,2990.6,1204.1,1504.6,211.4,51.9,0.0,8541.5,8489.6,46.3,32.3,225.45
311,2022-01-13 22:00:00,3645.8,2992.2,1208.7,1447.3,123.3,50.5,0.0,8519.2,8468.7,46.5,31.8,212.4
312,2022-01-13 23:00:00,3791.7,2991.9,1166.9,983.1,49.5,41.4,0.0,8659.2,8617.8,41.9,25.3,197.23
313,2022-01-14 00:00:00,4274.5,2991.0,1132.0,472.7,55.1,40.5,0.0,8561.5,8521.0,35.1,19.2,191.77
314,2022-01-14 01:00:00,4278.0,2990.9,1166.5,711.3,94.0,29.7,0.0,8737.9,8708.2,38.2,21.8,189.45
315,2022-01-14 02:00:00,4303.0,2991.5,1148.0,978.8,99.9,4.5,0.0,8585.1,8580.6,40.8,24.8,188.38
316,2022-01-14 03:00:00,4351.7,2992.0,1188.9,709.2,97.4,3.6,0.0,8504.6,8501.0,38.1,22.4,188.75
317,2022-01-14 04:00:00,3965.6,2988.7,1158.0,1528.3,117.6,5.0,0.0,8545.2,8540.2,46.4,31.5,195.58
318,2022-01-14 05:00:00,3004.8,2989.3,1239.1,2068.4,237.8,10.6,0.0,8697.1,8686.4,50.7,38.2,219.78
319,2022-01-14 06:00:00,454.9,2988.2,1507.9,3980.6,987.5,10.1,0.0,8663.6,8653.5,58.0,63.5,246.46
320,2022-01-14 07:00:00,-745.6,2989.5,1764.8,4937.6,1817.7,6.5,1.4,9502.9,9495.1,58.3,70.6,263.75
321,2022-01-14 08:00:00,-770.6,2990.1,1764.6,4859.9,1902.8,8.0,77.6,10042.5,9956.9,57.8,66.8,264.39
322,2022-01-14 09:00:00,-983.8,2989.4,1687.7,4521.6,1653.2,3.2,244.2,10038.0,9790.6,58.2,64.3,258.85
323,2022-01-14 10:00:00,-443.8,2989.9,1238.1,4149.7,1293.7,0.6000000000000001,506.3,9765.8,9258.9,57.9,60.4,242.28
324,2022-01-14 11:00:00,1910.3,2988.8,1186.3,2716.1,565.8,0.9,845.2,9629.9,8783.8,57.2,49.3,226.75
325,2022-01-14 12:00:00,2944.0,2988.5,1162.0,2036.4,279.2,1.9,842.1,9321.3,8477.3,55.3,43.4,216.84
326,2022-01-14 13:00:00,3085.3,2988.0,1175.2,1306.3,248.7,3.6,639.4,9108.0,8464.9,49.1,34.3,214.37
327,2022-01-14 14:00:00,2629.6,2987.1,1168.9,1421.9,465.3,10.7,350.4,8933.5,8572.4,46.1,33.0,221.61
328,2022-01-14 15:00:00,1209.3,2986.2,1244.7,3667.4,786.0,36.7,75.0,8751.7,8640.0,57.1,57.4,230.43
329,2022-01-14 16:00:00,-1256.5,2985.6,1563.5,4707.7,1670.1,38.7,0.0,8835.8,8797.1,57.5,71.4,248.36
330,2022-01-14 17:00:00,-1464.6,2986.7,1787.6,4880.8,1498.2,48.0,0.0,9377.4,9329.4,60.0,71.6,259.14
331,2022-01-14 18:00:00,-601.7,2987.1,1758.0,4133.3,1284.0,46.6,0.0,9608.9,9562.3,58.2,61.8,255.19
332,2022-01-14 19:00:00,802.6,2989.1,1359.8,3587.7,511.7,45.4,0.0,9272.5,9227.1,58.8,53.8,240.99
333,2022-01-14 20:00:00,1975.3,2990.4,1244.1,1994.0,345.1,44.7,0.0,8824.5,8779.9,49.6,37.2,221.1
334,2022-01-14 21:00:00,2818.4,2991.9,1173.2,1099.8,225.1,44.9,0.0,8368.1,8323.2,41.9,27.7,214.05
335,2022-01-14 22:00:00,3620.5,2991.9,1195.5,577.9,163.0,41.6,0.0,8219.8,8178.2,36.5,22.1,203.3
336,2022-01-14 23:00:00,2110.4,2991.0,1171.7,2297.7,189.2,45.0,0.0,8317.2,8272.1,52.5,42.3,220.77
337,2022-01-15 00:00:00,2837.9,2993.1,1148.8,1692.2,181.8,42.6,0.0,7890.4,7847.8,47.6,36.5,214.18
338,2022-01-15 01:00:00,3029.3,2992.6,1144.9,1570.9,178.9,43.3,0.0,8172.2,8128.9,46.5,33.8,207.63
339,2022-01-15 02:00:00,3175.3,2993.2,1120.1,1663.8,137.3,45.4,0.0,8230.0,8184.6,47.5,34.4,202.06
340,2022-01-15 03:00:00,3297.5,2992.2,1156.4,1671.1,120.8,45.0,0.0,8367.4,8322.4,48.0,34.3,200.95
341,2022-01-15 04:00:00,3732.1,2990.9,1151.2,774.1,151.8,45.8,0.0,8363.2,8317.4,38.5,23.6,202.6
342,2022-01-15 05:00:00,4008.8,2989.4,1218.5,749.7,176.5,46.2,0.0,8238.7,8192.5,38.9,24.5,215.05
343,2022-01-15 06:00:00,2413.8,2990.4,1182.1,949.3,251.1,45.5,0.0,8564.0,8518.5,40.2,25.4,228.37
344,2022-01-15 07:00:00,1853.7,2993.1,1170.1,1885.2,257.7,43.6,0.9,7634.6,7590.2,48.8,40.6,246.59
345,2022-01-15 08:00:00,1746.4,2991.3,1145.3,2671.6,258.4,38.1,99.6,7910.7,7773.0,54.9,50.0,249.8
346,2022-01-15 09:00:00,2371.7,2993.5,1148.5,1953.7,272.0,31.7,336.2,8244.9,7877.0,51.5,42.1,246.05
347,2022-01-15 10:00:00,2525.6,2992.1,1147.6,1055.1,286.7,25.6,569.3,8250.7,7655.8,46.0,33.9,238.08
348,2022-01-15 11:00:00,2881.1,2991.5,1154.5,694.7,265.3,12.8,745.1,8180.6,7422.7,44.5,31.9,229.7
349,2022-01-15 12:00:00,3342.8,2990.5,1221.9,476.4,257.0,2.1,780.0,8086.8,7304.7,43.3,30.7,224.33
350,2022-01-15 13:00:00,3186.9,2988.4,1180.5,516.7,250.2,1.3,645.1,8368.2,7721.8,42.0,28.0,221.5
351,2022-01-15 14:00:00,2618.0,2987.5,1174.4,580.9,235.4,2.8,374.6,8236.7,7859.4,39.8,25.9,225.0
352,2022-01-15 15:00:00,2445.8,2988.1,1214.3,942.4,270.5,2.2,81.6,7874.5,7790.8,40.7,28.5,240.12
353,2022-01-15 16:00:00,431.0,2989.5,1222.7,3464.5,633.9,1.1,0.0,7941.9,7940.8,56.4,59.0,271.34
354,2022-01-15 17:00:00,-504.5,2990.3,1236.7,3514.9,1113.0,0.8,0.0,8576.3,8575.5,53.7,55.4,274.98
355,2022-01-15 18:00:00,-483.6,2990.7,1239.5,3504.3,1124.7,0.5,0.0,8770.8,8770.3,53.5,54.1,262.44
356,2022-01-15 19:00:00,1158.1,2991.1,1198.1,2256.5,658.0,1.2,0.0,8488.9,8487.7,48.6,40.7,240.15
357,2022-01-15 20:00:00,2109.4,2993.7,1168.4,1616.0,267.3,3.4,0.0,8123.4,8119.9,46.1,34.3,221.6
358,2022-01-15 21:00:00,2240.9,2992.1,1180.1,1710.0,283.9,8.8,0.0,7801.6,7792.8,46.9,37.2,218.81
359,2022-01-15 22:00:00,2568.9,2994.1,1159.3,1056.4,217.4,24.6,0.0,7702.4,7677.8,41.1,29.1,210.48
360,2022-01-15 23:00:00,2758.5,2994.2,1058.6,483.4,250.9,24.6,0.0,7558.5,7533.8,32.6,20.7,211.28
361,2022-01-16 00:00:00,2967.2,2993.9,1045.2,786.3,199.1,35.0,0.0,7445.7,7410.6,36.9,25.1,200.23
362,2022-01-16 01:00:00,3058.5,2993.1,1076.0,1152.0,133.6,44.7,0.0,7718.7,7674.0,42.1,29.4,198.37
363,2022-01-16 02:00:00,3443.4,2991.5,1094.2,1128.6,122.6,45.4,0.0,7951.8,7906.3,42.1,28.5,190.75
364,2022-01-16 03:00:00,3575.1,2992.0,1109.2,821.3,129.1,48.9,0.0,8324.0,8275.1,38.8,23.8,184.44
365,2022-01-16 04:00:00,3714.8,2989.5,1118.1,1207.2,94.1,50.7,0.0,8062.8,8012.2,43.5,29.5,188.95
366,2022-01-16 05:00:00,2906.2,2992.3,1134.4,1585.5,148.8,43.7,0.0,8411.9,8368.1,46.8,32.9,190.48
367,2022-01-16 06:00:00,2516.8,2991.3,1048.8,1523.6,202.5,33.7,0.0,7702.2,7668.6,44.9,33.8,199.3
368,2022-01-16 07:00:00,3109.5,2991.8,1017.2,1273.5,219.9,25.5,0.0,7275.1,7249.6,41.9,31.8,203.99
369,2022-01-16 08:00:00,2689.3,2993.6,1015.2,1649.0,253.3,27.3,11.0,7757.1,7718.7,45.4,34.8,211.67
370,2022-01-16 09:00:00,3026.6,2992.3,1020.8,668.6,189.0,25.7,97.4,7958.5,7835.3,36.3,22.8,210.83
371,2022-01-16 10:00:00,3494.2,2991.2,1011.0,429.5,101.3,21.9,243.3,8078.7,7813.5,35.5,21.1,208.86
372,2022-01-16 11:00:00,3276.6,2990.7,973.3,456.1,124.6,17.5,391.8,8549.0,8139.7,37.1,21.5,204.18
373,2022-01-16 12:00:00,3838.0,2990.9,967.7,403.9,134.0,15.7,349.0,8394.5,8029.7,35.7,20.7,196.17
374,2022-01-16 13:00:00,3751.8,2989.2,944.5,454.2,101.1,17.5,264.5,8778.8,8496.8,35.2,19.1,189.61
375,2022-01-16 14:00:00,3597.4,2991.3,956.9,446.3,101.5,17.6,194.3,8571.0,8359.1,34.3,18.8,191.85
376,2022-01-16 15:00:00,2988.4,2989.3,992.2,761.4,218.3,21.3,105.4,8347.5,8220.9,37.0,22.5,200.65
377,2022-01-16 16:00:00,2090.8,2988.0,1079.2,2236.9,372.1,32.7,0.0,7875.5,7842.8,49.9,42.5,218.56
378,2022-01-16 17:00:00,1002.3,2989.1,1076.0,3078.0,798.0,35.5,0.0,8250.0,8214.5,52.5,50.8,243.13
379,2022-01-16 18:00:00,59.1,2988.1,1037.2,3116.3,1102.0,14.1,0.0,8525.7,8511.7,50.5,48.9,249.4
380,2022-01-16 19:00:00,808.4,2989.7,976.2,2758.5,689.4,7.9,0.0,8238.2,8230.4,50.4,45.4,242.8
381,2022-01-16 20:00:00,1727.8,2990.7,941.7,2247.1,469.5,8.1,0.0,7915.9,7907.9,48.0,40.4,223.89
382,2022-01-16 21:00:00,2491.5,2991.6,907.1,1550.0,430.9,15.0,0.0,7499.1,7484.1,41.9,33.0,217.66
383,2022-01-16 22:00:00,3406.0,2993.3,916.3,1168.8,201.5,20.4,0.0,7435.3,7415.0,39.7,28.3,211.44
384,2022-01-16 23:00:00,2797.8,2991.1,893.7,769.9,270.3,18.4,0.0,7812.3,7793.9,34.0,21.5,213.9
385,2022-01-17 00:00:00,3029.5,2993.8,883.3,1016.2,179.0,16.6,0.0,7725.8,7709.1,37.7,24.8,206.27
386,2022-01-17 01:00:00,3497.1,2991.7,964.1,671.2,127.5,16.9,0.0,7737.3,7720.3,34.6,21.4,202.03
387,2022-01-17 02:00:00,3702.0,2991.6,962.5,639.4,136.3,14.3,0.0,7965.1,7950.7,34.1,20.3,196.49
388,2022-01-17 03:00:00,3653.6,2990.6,950.6,716.5,143.7,15.3,0.0,8155.6,8140.3,34.9,20.6,197.7
389,2022-01-17 04:00:00,3631.3,2989.4,993.0,820.1,203.6,14.8,0.0,8116.5,8101.7,36.4,22.5,204.2
390,2022-01-17 05:00:00,2227.3,2986.9,1055.4,2437.6,394.8,8.8,0.0,8213.6,8204.8,50.9,42.6,238.88
391,2022-01-17 06:00:00,153.3,2986.6,1132.8,3459.2,1184.6,8.0,0.0,8229.4,8221.4,52.4,55.9,277.48
392,2022-01-17 07:00:00,-1030.6,2991.0,1570.5,4033.8,1643.4,9.7,4.0,9167.9,9154.2,54.8,61.3,300.11
393,2022-01-17 08:00:00,-1288.4,2988.5,1522.7,4003.5,1453.6,10.6,150.3,9720.7,9559.8,56.1,58.5,297.24
394,2022-01-17 09:00:00,220.9,2988.6,1461.5,3565.6,868.6,10.2,407.6,9699.1,9281.2,58.5,56.1,295.25
395,2022-01-17 10:00:00,778.2,2987.2,1045.6,3175.8,434.5,10.8,620.5,9583.6,8952.4,58.6,50.6,273.13
396,2022-01-17 11:00:00,434.2,2987.0,1052.2,3152.5,626.9,7.8,787.4,9520.8,8725.5,58.0,52.5,263.71
397,2022-01-17 12:00:00,297.4,2983.2,1047.2,3690.2,836.6,9.0,869.0,9116.2,8238.3,59.5,61.6,250.54
398,2022-01-17 13:00:00,757.5,2982.6,1051.4,2544.3,505.2,9.1,712.6,8950.5,8228.8,55.3,48.2,248.96
399,2022-01-17 14:00:00,888.7,2981.8,1007.4,2921.8,542.0,9.0,413.4,8787.4,8365.1,55.3,49.5,246.85
400,2022-01-17 15:00:00,453.3,2980.8,1066.0,3074.3,662.6,14.7,102.8,8756.5,8639.1,53.9,48.6,259.51
401,2022-01-17 16:00:00,160.7,2980.7,1428.2,3265.2,1234.3,13.6,0.0,8945.5,8931.9,52.8,52.6,283.16
402,2022-01-17 17:00:00,-937.6,2982.2,1535.7,3539.4,1320.3,16.0,0.0,9333.7,9317.7,54.2,54.5,304.07
403,2022-01-17 18:00:00,-828.8,2983.3,1247.5,3659.2,1195.6,16.0,0.0,9474.2,9458.1,54.1,52.0,300.01
